t	freq	ic
111	0.0001290166917439	12.920154650812789
112	2.5133121768299425e-05	15.28005059589917
113	1.3404331609759694e-05	16.18694119150769
117	2.17820388658595e-05	15.486501473366596
118	0.0014828541843296	9.397407546537329
120	0.0002379268860732	12.037194072003006
121	1.005324870731977e-05	16.60197869078653
122	0.0069132840277335	7.176413085621204
123	0.0026272489955129	8.57223134739248
124	0.0007640469017563	10.354051177342948
125	2.010649741463954e-05	15.601978690786533
126	0.0001558253549634	12.647782380399658
127	0.0003468370804025	11.493454234008365
128	4.188853628049904e-05	14.543085001732964
131	0.000137394399	12.829389186889603
132	0.0005294710985855	10.883160443330585
133	2.5133121768299425e-05	15.28005059589917
136	0.0001407454819024	12.794623768728927
137	0.0002630600078415	11.89232044261606
138	0.0002027405155976	12.268077954233094
139	0.0068814487401603	7.1830719595286325
140	8.377707256099809e-06	16.865013096620327
142	3.686191192683916e-05	14.72750957287039
144	3.3510829024399235e-05	14.865013096620324
145	0.0010002982463783	9.965354070242885
146	0.000191011725439	12.354051177342948
147	8.7128155463438e-05	13.486501473366596
148	1.8430955963419578e-05	15.72750957287039
149	0.0055276112475746	7.499128128942758
150	0.0008377707256099	10.221156906845602
151	0.0120873560291008	6.370357483720119
152	0.0012047143034271	9.69709323106839
153	0.0004808803965001	11.022034264832
154	0.0038570964207083	8.018269073375459
155	0.0001926872668902	12.341451140563311
156	0.000191011725439	12.354051177342948
159	0.0004942847281098	10.982370047258485
160	0.0006165992540489	10.663379235450677
161	1.1728790158539732e-05	16.379586269450083
162	0.0006702165804879	10.543085001732964
164	0.0003635924949147	11.425389959063208
165	0.0020927512725737	8.900383429899732
166	0.0122632878814789	6.349510361286367
167	1.6755414512199618e-06	19.18694119150769
168	3.3510829024399235e-06	18.18694119150769
169	3.3510829024399235e-06	18.18694119150769
170	0.0001189634430366	13.037194072003006
171	0.000289868671061	11.752312963870963
172	0.0003217039586342	11.601978690786533
173	5.026624353659885e-06	17.60197869078653
175	0.0013002201661466	9.58702834932056
176	0.0010840753189393	9.84931928951518
177	0.0010271069095978	9.927197927816907
178	0.0017191055289516	9.184126175900634
179	0.0003401349145976	11.521605274322512
182	0.0003150017928293	11.632352339830051
183	0.0001625275207683	12.58702834932056
184	0.0012516294640613	9.641976758718451
185	0.0001424210233536	12.777550255369986
186	0.0003284061244391	11.57223134739248
187	0.0010371601583051	9.913145592293423
188	0.0001139368186829	13.09947835025735
196	1.8430955963419578e-05	15.72750957287039
197	1.6755414512199618e-06	19.18694119150769
198	1.6755414512199618e-06	19.18694119150769
199	5.026624353659885e-06	17.60197869078653
200	1.6755414512199618e-06	19.18694119150769
209	0.0062732271933675	7.316576471924284
210	1.1728790158539732e-05	16.379586269450083
212	0.0002563578420366	11.929553348815038
213	0.0003015974612195	11.695088095178011
214	0.0002496556762317	11.967772671045529
215	1.1728790158539732e-05	16.379586269450083
217	0.0015632801739882	9.32120792065593
220	0.0004322896944147	11.175713936084437
221	0.0003300816658903	11.564889372051312
222	1.6755414512199618e-06	19.18694119150769
223	1.6755414512199618e-06	19.18694119150769
224	0.0002295491788171	12.088909108547162
225	2.010649741463954e-05	15.601978690786533
226	0.0088736675256609	6.816253784700471
227	1.6755414512199618e-06	19.18694119150769
228	0.0147363870634795	6.0844733291483655
229	7.372382385367831e-05	13.72750957287039
234	6.702165804879847e-06	17.18694119150769
235	0.0001642030622195	12.57223134739248
236	1.6755414512199618e-06	19.18694119150769
237	1.6755414512199618e-06	19.18694119150769
238	1.6755414512199618e-06	19.18694119150769
239	1.6755414512199618e-06	19.18694119150769
240	1.6755414512199618e-06	19.18694119150769
241	1.6755414512199618e-06	19.18694119150769
242	0.0002044160570488	12.256203853944802
243	0.0009014413007563	10.115478828951064
244	0.0004054810311952	11.268077954233094
245	0.0022100391741591	8.821712342256143
246	0.0001172879015853	13.057658174562722
247	1.6755414512199618e-05	15.865013096620324
248	9.885694562197774e-05	13.304298142145848
249	5.864395079269866e-05	14.057658174562722
250	1.6755414512199618e-05	15.865013096620324
252	8.377707256099809e-06	16.865013096620327
253	5.3617326439038776e-05	14.186941191507689
254	0.0001642030622195	12.57223134739248
255	5.5292867890258736e-05	14.142547072149236
256	4.021299482927908e-05	14.601978690786533
257	2.17820388658595e-05	15.486501473366596
262	1.005324870731977e-05	16.60197869078653
266	0.0010907774847441	9.840427458342052
268	0.0003066240855732	11.671241353223646
269	1.6755414512199618e-06	19.18694119150769
270	0.0004926091866586	10.987268846671324
271	0.0035554989594887	8.135732250592923
272	0.0018079092258663	9.11146204201967
274	0.0001541498135122	12.663379235450677
275	0.000175931852378	12.472695673841566
276	0.0006869719950001	10.507461092002242
277	3.3510829024399235e-06	18.18694119150769
278	0.0140410373612232	6.154206662920974
279	1.6755414512199618e-06	19.18694119150769
280	0.0090512749194902	6.787663266998721
281	0.0016034931688175	9.284566077021664
282	0.0001055591114268	13.209661268007771
285	0.0001993894326951	12.292123428199744
286	2.3457580317079465e-05	15.379586269450083
287	0.0021647995549761	8.851550836813763
288	0.003009272446391	8.37636955676654
289	0.0004188853628049	11.221156906845602
290	0.000792531106427	10.301244818168293
291	0.0014945829744882	9.386041291587384
292	1.6755414512199618e-06	19.18694119150769
293	0.0001172879015853	13.057658174562722
294	6.869719950001843e-05	13.829389186889603
295	0.0009701385002563	10.009521653518451
296	3.015974612195931e-05	15.017016190065377
297	2.3457580317079465e-05	15.379586269450083
298	0.0001256656088414	12.958122501011808
301	0.000289868671061	11.752312963870963
302	0.0025970892493909	8.588888691346089
303	0.0002010649741463	12.28005059589917
304	6.702165804879847e-05	13.865013096620324
305	0.0004121831970001	11.244426686168447
306	0.0001005324870731	13.28005059589917
307	0.0014996095988418	9.381197319356067
308	1.8430955963419578e-05	15.72750957287039
309	0.0002345758031707	12.057658174562722
310	1.6755414512199618e-05	15.865013096620324
311	1.8430955963419578e-05	15.72750957287039
312	8.880369691465798e-05	13.45902073694449
313	0.0051690453770135	7.595886417470909
314	0.0018263401818297	9.0968287718434
315	0.00306288977283	8.350890836449619
316	6.702165804879847e-06	17.18694119150769
319	3.3510829024399235e-06	18.18694119150769
320	3.015974612195931e-05	15.017016190065377
321	1.6755414512199618e-05	15.865013096620324
322	0.0021078311456347	8.890024984628399
323	0.0096192834714538	6.699854851236418
324	0.0020408094875859	8.936642773601356
325	0.0016085197931711	9.28005059589917
326	6.031949224391862e-05	14.017016190065377
327	3.3510829024399235e-06	18.18694119150769
328	5.3617326439038776e-05	14.186941191507689
329	0.0014392901065979	9.440426870369224
330	1.6755414512199618e-06	19.18694119150769
331	0.0001390699404512	12.811901760160763
332	8.377707256099809e-06	16.865013096620327
333	9.21547798170979e-05	13.405581477983027
334	2.010649741463954e-05	15.601978690786533
335	2.17820388658595e-05	15.486501473366596
336	1.6755414512199618e-06	19.18694119150769
337	2.17820388658595e-05	15.486501473366596
338	0.000762371360305	10.357218456421627
339	0.0005730351763172	10.76908867662179
340	0.0002178203886585	12.164573378479234
341	8.377707256099809e-06	16.865013096620327
342	1.005324870731977e-05	16.60197869078653
343	1.6755414512199618e-06	19.18694119150769
344	1.6755414512199618e-06	19.18694119150769
345	3.3510829024399235e-06	18.18694119150769
346	0.0005311466400367	10.87860216136828
347	0.000511040142622	10.93427575905744
348	8.377707256099809e-06	16.865013096620327
349	0.0002412779689756	12.017016190065377
350	0.0003518637047561	11.472695673841566
352	1.6755414512199618e-06	19.18694119150769
353	1.6755414512199618e-06	19.18694119150769
354	1.005324870731977e-05	16.60197869078653
365	6.702165804879847e-05	13.865013096620324
366	1.6755414512199618e-06	19.18694119150769
372	5.026624353659885e-05	14.28005059589917
373	7.372382385367831e-05	13.72750957287039
374	3.3510829024399235e-06	18.18694119150769
375	0.0113149314200884	6.465628349332377
376	5.1941784987818816e-05	14.232744881120814
377	0.0111389995677103	6.488236524737344
378	5.026624353659885e-06	17.60197869078653
379	0.0002982463783171	11.71120776054129
380	0.0001407454819024	12.794623768728927
381	0.001166176850049	9.74399769565896
384	0.0002295491788171	12.088909108547162
386	0.0003920766995854	11.316576471924284
387	0.0015130139304516	9.368359014026831
388	8.377707256099809e-06	16.865013096620327
389	0.0002664110907439	11.874058236223334
390	0.0001575008964146	12.632352339830051
393	0.0005981682980855	10.707160927478588
394	0.0006333546685611	10.624698767286617
395	0.0003753212850732	11.379586269450083
398	0.0110853822412712	6.495197672336414
399	4.523961918293897e-05	14.43205368934422
400	0.0012365495910003	9.659464185447291
401	5.026624353659885e-06	17.60197869078653
402	2.17820388658595e-05	15.486501473366596
403	0.0003183528757317	11.61708558317674
404	0.0003434859975	11.507461092002242
405	0.0001742563109268	12.486501473366596
406	0.0002412779689756	12.017016190065377
407	0.001935250376159	9.013264055204267
408	0.0004172098213537	11.226939259439607
409	2.6808663219519388e-05	15.186941191507689
410	1.6755414512199618e-06	19.18694119150769
411	2.5133121768299425e-05	15.28005059589917
412	6.702165804879847e-06	17.18694119150769
413	0.0001675541451219	12.543085001732964
414	0.0001306922331951	12.90153897264544
415	6.702165804879847e-06	17.18694119150769
416	1.8430955963419578e-05	15.72750957287039
417	4.859070208537889e-05	14.328960196380116
418	2.6808663219519388e-05	15.186941191507689
419	3.853745337805912e-05	14.663379235450677
421	0.000457422816183	11.094184050587836
422	0.0020140008243663	8.955720010796503
423	3.015974612195931e-05	15.017016190065377
424	1.6755414512199618e-06	19.18694119150769
425	1.6755414512199618e-06	19.18694119150769
426	3.3510829024399235e-06	18.18694119150769
427	2.5133121768299425e-05	15.28005059589917
428	0.0076723043051362	7.026124341834142
429	0.0005964927566343	10.71120776054129
430	5.864395079269866e-05	14.057658174562722
431	2.010649741463954e-05	15.601978690786533
432	2.5133121768299425e-05	15.28005059589917
433	3.3510829024399235e-05	14.865013096620324
434	1.6755414512199618e-06	19.18694119150769
435	1.8430955963419578e-05	15.72750957287039
436	0.0004909336452074	10.99218433708544
437	5.026624353659885e-06	17.60197869078653
438	2.010649741463954e-05	15.601978690786533
439	0.0003552147876586	11.45902073694449
440	1.6755414512199618e-06	19.18694119150769
444	0.0001776073938293	12.45902073694449
445	0.0004792048550489	11.0270698547293
446	8.377707256099809e-06	16.865013096620327
447	0.0007439404043416	10.392525325157582
448	0.0001625275207683	12.58702834932056
449	1.6755414512199618e-06	19.18694119150769
450	1.6755414512199618e-06	19.18694119150769
451	0.0003769968265244	11.373160000290651
452	3.3510829024399235e-06	18.18694119150769
453	0.0003552147876586	11.45902073694449
454	0.0001608519793171	12.601978690786533
455	0.0005445509716464	10.842645283591873
456	3.3510829024399235e-06	18.18694119150769
457	1.6755414512199618e-06	19.18694119150769
458	1.6755414512199618e-06	19.18694119150769
459	0.0005964927566343	10.71120776054129
460	0.0029573306614032	8.401488723349146
461	0.0003183528757317	11.61708558317674
462	0.0044066740167084	7.826094107328024
463	0.00124995392261	9.64390937125245
464	6.702165804879847e-06	17.18694119150769
465	6.702165804879847e-06	17.18694119150769
466	0.0018632020937565	9.06800011878418
467	0.0005931416737318	10.71933564142469
468	1.6755414512199618e-06	19.18694119150769
469	0.0022586298762445	8.79033641032583
470	0.0031299114308788	8.319662451798026
471	1.6755414512199618e-06	19.18694119150769
472	0.000175931852378	12.472695673841566
473	1.6755414512199618e-06	19.18694119150769
474	1.6755414512199618e-06	19.18694119150769
475	1.6755414512199618e-06	19.18694119150769
476	5.026624353659885e-06	17.60197869078653
477	1.6755414512199618e-06	19.18694119150769
478	0.0013974015703174	9.483037618063024
479	0.0012817892101832	9.607625253927674
480	0.0001776073938293	12.45902073694449
481	0.0001122612772317	13.120852001049917
482	1.6755414512199618e-06	19.18694119150769
483	1.6755414512199618e-06	19.18694119150769
484	1.6755414512199618e-06	19.18694119150769
485	1.6755414512199618e-06	19.18694119150769
486	1.6755414512199618e-06	19.18694119150769
487	1.6755414512199618e-06	19.18694119150769
488	3.3510829024399235e-06	18.18694119150769
489	3.3510829024399235e-06	18.18694119150769
491	0.0004993113524635	10.967772671045529
492	0.0004071565726464	11.262128687901908
493	9.383032126831786e-05	13.379586269450083
494	0.0001809584767317	12.43205368934422
495	0.0001424210233536	12.777550255369986
496	0.0003066240855732	11.671241353223646
497	8.377707256099809e-06	16.865013096620327
498	0.0002999219197683	11.703125414243432
499	0.0001725807694756	12.50044066432447
500	3.686191192683916e-05	14.72750957287039
501	1.1728790158539732e-05	16.379586269450083
502	0.0036593825294643	8.094184050587836
506	0.0004440184845732	11.137092642057128
578	0.0006769187462928	10.528729708755892
700	9.885694562197774e-05	13.304298142145848
701	1.1728790158539732e-05	16.379586269450083
702	0.0004071565726464	11.262128687901908
703	0.0002345758031707	12.057658174562722
704	3.3510829024399235e-06	18.18694119150769
705	1.3404331609759694e-05	16.18694119150769
706	0.0002412779689756	12.017016190065377
707	0.0003635924949147	11.425389959063208
708	1.6755414512199618e-06	19.18694119150769
709	1.6755414512199618e-05	15.865013096620324
710	0.0001323677746463	12.883160443330585
711	3.1835287573179275e-05	14.939013678064104
712	0.0008528505986709	10.195419345431992
713	3.3510829024399235e-06	18.18694119150769
714	3.3510829024399235e-06	18.18694119150769
715	0.0001340433160975	12.865013096620324
716	3.3510829024399235e-06	18.18694119150769
717	1.5079873060979656e-05	16.017016190065377
718	3.3510829024399235e-06	18.18694119150769
719	7.204828240245835e-05	13.760676436805593
720	1.005324870731977e-05	16.60197869078653
721	5.026624353659885e-06	17.60197869078653
722	0.0002530067591342	11.94853645218261
723	0.0023139227441347	8.755443587249637
724	0.0035002060915985	8.158344414440581
725	0.0036124673688302	8.112799728755183
726	0.0009634363344514	10.019523045675951
727	0.0005881150493782	10.731613971203128
728	5.026624353659885e-06	17.60197869078653
729	0.0003267305829878	11.579610877758078
730	0.0007037274095123	10.472695673841566
731	0.0008377707256099	10.221156906845602
732	8.377707256099809e-06	16.865013096620327
733	0.0001105857357805	13.142547072149236
734	5.026624353659885e-06	17.60197869078653
735	4.3564077731719e-05	14.486501473366596
736	2.6808663219519388e-05	15.186941191507689
737	0.0004792048550489	11.0270698547293
738	4.523961918293897e-05	14.43205368934422
740	2.3457580317079465e-05	15.379586269450083
741	0.0001407454819024	12.794623768728927
742	5.864395079269866e-05	14.057658174562722
743	1.6755414512199618e-05	15.865013096620324
744	1.6755414512199618e-06	19.18694119150769
745	1.6755414512199618e-06	19.18694119150769
746	0.0002948952954147	11.72750957287039
747	0.0002630600078415	11.89232044261606
748	1.6755414512199618e-06	19.18694119150769
749	0.0002530067591342	11.94853645218261
750	0.0001591764378658	12.61708558317674
751	1.005324870731977e-05	16.60197869078653
752	1.1728790158539732e-05	16.379586269450083
753	4.859070208537889e-05	14.328960196380116
754	5.6968409341478696e-05	14.09947835025735
755	7.539936530489828e-05	13.695088095178011
756	3.3510829024399235e-06	18.18694119150769
758	1.6755414512199618e-06	19.18694119150769
759	1.6755414512199618e-06	19.18694119150769
760	3.3510829024399235e-06	18.18694119150769
761	1.6755414512199618e-06	19.18694119150769
762	1.6755414512199618e-06	19.18694119150769
765	1.6755414512199618e-06	19.18694119150769
766	1.6755414512199618e-06	19.18694119150769
767	5.026624353659885e-05	14.28005059589917
768	0.0003351082902439	11.543085001732964
769	3.3510829024399235e-06	18.18694119150769
770	1.005324870731977e-05	16.60197869078653
771	1.6755414512199618e-05	15.865013096620324
772	2.3457580317079465e-05	15.379586269450083
773	8.377707256099809e-06	16.865013096620327
774	0.0002982463783171	11.71120776054129
775	0.0040028685269644	7.964750053051357
776	0.0029472774126959	8.406401424035728
777	0.001310273414854	9.575916394200336
778	0.0009466809199392	10.04483413420514
779	0.0018112603087687	9.10879038377304
780	0.0012365495910003	9.659464185447291
781	0.0020692936922566	8.91664586503565
782	0.000511040142622	10.93427575905744
783	0.0004926091866586	10.987268846671324
784	0.0017308343191102	9.174316652642627
785	0.0104402987825515	6.581693189941885
786	0.0011527725184393	9.760676436805593
787	1.6755414512199618e-05	15.865013096620324
788	0.0003820234508781	11.354051177342948
789	2.17820388658595e-05	15.486501473366596
790	0.0068931775303189	7.180615112982754
791	0.0003434859975	11.507461092002242
792	0.0011443948111832	9.7711994232176
793	0.0046580052343914	7.746072023896819
794	0.0035672277496472	8.130980957055394
795	0.0008796592618904	10.150767578954204
796	0.000388725616683	11.328960196380116
797	3.3510829024399235e-06	18.18694119150769
798	0.0002680866321951	11.865013096620324
799	0.000320028417183	11.60951236347194
800	0.0002010649741463	12.28005059589917
801	4.3564077731719e-05	14.486501473366596
802	1.1728790158539732e-05	16.379586269450083
803	0.0001424210233536	12.777550255369986
804	1.6755414512199618e-06	19.18694119150769
805	6.367057514635855e-05	13.939013678064104
806	6.702165804879847e-06	17.18694119150769
807	1.6755414512199618e-06	19.18694119150769
808	0.0004909336452074	10.99218433708544
809	1.6755414512199618e-06	19.18694119150769
810	6.702165804879847e-06	17.18694119150769
811	0.0003217039586342	11.601978690786533
812	0.0004222364457074	11.209661268007771
813	0.000259708924939	11.91081678623345
814	0.0003183528757317	11.61708558317674
815	0.0001273411502927	12.939013678064104
817	8.377707256099809e-06	16.865013096620327
818	0.0001290166917439	12.920154650812789
819	0.0044284560555743	7.818980481866118
820	0.0001139368186829	13.09947835025735
821	6.031949224391862e-05	14.017016190065377
822	0.0002111182228537	12.209661268007771
823	1.005324870731977e-05	16.60197869078653
824	1.005324870731977e-05	16.60197869078653
825	2.17820388658595e-05	15.486501473366596
827	3.3510829024399235e-05	14.865013096620324
828	0.0001926872668902	12.341451140563311
829	0.0001826340181829	12.418756866730762
830	3.3510829024399235e-06	18.18694119150769
831	6.702165804879847e-06	17.18694119150769
832	2.010649741463954e-05	15.601978690786533
833	1.6755414512199618e-06	19.18694119150769
834	1.6755414512199618e-06	19.18694119150769
835	0.0002312247202683	12.07841673472952
836	0.0002278736373659	12.09947835025735
837	1.5079873060979656e-05	16.017016190065377
838	5.026624353659885e-06	17.60197869078653
839	9.550586271953782e-05	13.354051177342948
900	0.0002764643394512	11.820618977261873
901	3.3510829024399235e-06	18.18694119150769
902	0.0103213353395149	6.598226555925425
903	6.702165804879847e-06	17.18694119150769
904	0.0079052045668557	6.9829814882682255
905	1.6755414512199618e-05	15.865013096620324
906	0.0001156123601341	13.07841673472952
907	9.21547798170979e-05	13.405581477983027
908	9.21547798170979e-05	13.405581477983027
909	7.372382385367831e-05	13.72750957287039
910	0.0020106497414639	8.958122501011808
911	0.0001122612772317	13.120852001049917
912	0.0001658786036707	12.557584571428078
913	1.3404331609759694e-05	16.18694119150769
914	5.026624353659885e-06	17.60197869078653
915	0.0001558253549634	12.647782380399658
916	6.869719950001843e-05	13.829389186889603
917	0.0001239900673902	12.977487825878738
918	5.864395079269866e-05	14.057658174562722
919	3.1835287573179275e-05	14.939013678064104
920	0.0002077671399512	12.232744881120814
921	7.204828240245835e-05	13.760676436805593
922	0.0016085197931711	9.28005059589917
923	0.0006015193809879	10.699101157684638
924	3.3510829024399235e-06	18.18694119150769
927	1.6755414512199618e-06	19.18694119150769
928	1.8430955963419578e-05	15.72750957287039
930	0.0007003763266099	10.479582059426804
931	0.0002580333834878	11.920154650812789
932	0.0035203125890131	8.150080744834643
933	1.6755414512199618e-06	19.18694119150769
934	6.702165804879847e-06	17.18694119150769
935	8.880369691465798e-05	13.45902073694449
936	1.005324870731977e-05	16.60197869078653
937	1.6755414512199618e-06	19.18694119150769
938	0.0005194178498781	10.91081678623345
939	0.0001172879015853	13.057658174562722
940	0.0003317572073415	11.557584571428078
941	8.210153110977812e-05	13.57223134739248
942	0.0002111182228537	12.209661268007771
943	0.0001575008964146	12.632352339830051
944	0.0001273411502927	12.939013678064104
945	3.3510829024399235e-06	18.18694119150769
946	1.6755414512199618e-06	19.18694119150769
947	5.864395079269866e-05	14.057658174562722
948	1.6755414512199618e-06	19.18694119150769
949	4.691516063415893e-05	14.379586269450083
950	3.3510829024399235e-06	18.18694119150769
951	3.3510829024399235e-06	18.18694119150769
952	1.6755414512199618e-06	19.18694119150769
953	1.6755414512199618e-06	19.18694119150769
954	1.6755414512199618e-06	19.18694119150769
955	5.864395079269866e-05	14.057658174562722
956	0.0056516013149649	7.467124588489562
957	2.8484204670739348e-05	15.09947835025735
958	2.010649741463954e-05	15.601978690786533
959	0.0015649557154394	9.319662451798026
960	2.17820388658595e-05	15.486501473366596
961	5.026624353659885e-06	17.60197869078653
962	1.8430955963419578e-05	15.72750957287039
963	0.000708754033866	10.46242733838774
964	6.199503369513859e-05	13.977487825878738
965	0.0001457721062561	12.74399769565896
966	0.0005395243472928	10.856024313393071
967	0.0002764643394512	11.820618977261873
968	3.3510829024399235e-06	18.18694119150769
969	1.6755414512199618e-06	19.18694119150769
970	1.6755414512199618e-06	19.18694119150769
971	3.3510829024399235e-06	18.18694119150769
972	0.0007791267748172	10.325854285512294
973	0.000427263070061	11.19258775464883
974	0.0010271069095978	9.927197927816907
976	0.0132501817962474	6.237844035778481
977	0.0089976575930511	6.796234818634914
978	0.0040481081461474	7.948536452182609
979	0.0002010649741463	12.28005059589917
980	0.000427263070061	11.19258775464883
981	0.0191531143288953	5.70627719388839
982	0.0042541997446474	7.876896511860183
983	0.0007255094483782	10.428717976780964
984	0.0001608519793171	12.601978690786533
985	1.5079873060979656e-05	16.017016190065377
986	0.0001340433160975	12.865013096620324
987	0.0043413279001109	7.847647891327594
992	0.0002412779689756	12.017016190065377
993	0.0012063898448783	9.695088095178011
994	0.0001156123601341	13.07841673472952
995	0.0002664110907439	11.874058236223334
1000	2.5133121768299425e-05	15.28005059589917
1001	1.6755414512199618e-06	19.18694119150769
1002	0.0002245225544634	12.120852001049917
1003	0.0002261980959146	12.110125594456855
1004	1.1728790158539732e-05	16.379586269450083
1006	1.5079873060979656e-05	16.017016190065377
1010	1.1728790158539732e-05	16.379586269450083
1011	8.377707256099809e-06	16.865013096620327
1012	0.0090579770852951	6.786595394972994
1013	0.000191011725439	12.354051177342948
1014	1.6755414512199618e-06	19.18694119150769
1015	8.377707256099809e-06	16.865013096620327
1016	0.0002697621736464	11.856024313393071
1017	0.0001625275207683	12.58702834932056
1018	1.8430955963419578e-05	15.72750957287039
1019	1.6755414512199618e-06	19.18694119150769
1025	0.0001357188575488	12.847091188623065
1030	0.0002345758031707	12.057658174562722
1031	0.000236251344622	12.047389839108895
1032	3.853745337805912e-05	14.663379235450677
1037	1.6755414512199618e-06	19.18694119150769
1039	1.6755414512199618e-06	19.18694119150769
1042	0.0001474476477073	12.72750957287039
1046	0.0011846078060125	9.72137478669829
1047	0.0012767625858296	9.613294004014367
1048	1.6755414512199618e-06	19.18694119150769
1049	1.6755414512199618e-06	19.18694119150769
1050	1.6755414512199618e-06	19.18694119150769
1051	1.6755414512199618e-06	19.18694119150769
1052	1.6755414512199618e-06	19.18694119150769
1054	0.0014208591506345	9.45902073694449
1055	0.0011092084407076	9.816253784700471
1056	0.001905090630037	9.03592465261544
1057	1.6755414512199618e-06	19.18694119150769
1058	1.6755414512199618e-06	19.18694119150769
1059	1.6755414512199618e-06	19.18694119150769
1060	1.6755414512199618e-06	19.18694119150769
1061	1.6755414512199618e-06	19.18694119150769
1062	1.6755414512199618e-06	19.18694119150769
1063	1.6755414512199618e-06	19.18694119150769
1064	8.377707256099809e-06	16.865013096620327
1065	8.377707256099809e-06	16.865013096620327
1066	1.6755414512199618e-06	19.18694119150769
1067	0.0210448006273227	5.570392347728699
1068	5.026624353659885e-06	17.60197869078653
1069	2.6808663219519388e-05	15.186941191507689
1070	3.3510829024399235e-06	18.18694119150769
1072	1.1728790158539732e-05	16.379586269450083
1073	6.702165804879847e-06	17.18694119150769
1074	5.026624353659885e-06	17.60197869078653
1075	0.0006367057514635	10.61708558317674
1077	0.002742861355647	8.510102585033534
1078	0.0012667093371222	9.624698767286617
1079	0.0001340433160975	12.865013096620324
1080	9.885694562197774e-05	13.304298142145848
1081	3.5186370475619195e-05	14.794623768728927
1085	0.0018983884642322	9.041009045687172
1091	9.383032126831786e-05	13.379586269450083
1092	1.005324870731977e-05	16.60197869078653
1093	2.010649741463954e-05	15.601978690786533
1094	4.3564077731719e-05	14.486501473366596
1095	3.3510829024399235e-06	18.18694119150769
1096	8.377707256099809e-06	16.865013096620327
1097	2.17820388658595e-05	15.486501473366596
1098	0.0013320554537198	9.55213014133597
1099	0.0013220022050125	9.56305970149423
1100	8.042598965855816e-05	13.601978690786533
1101	0.0062547962374041	7.320821398204619
1102	0.0003384593731464	11.528729708755892
1103	0.0001290166917439	12.920154650812789
1108	1.1728790158539732e-05	16.379586269450083
1109	3.3510829024399235e-05	14.865013096620324
1110	1.6755414512199618e-06	19.18694119150769
1111	3.3510829024399235e-05	14.865013096620324
1112	3.686191192683916e-05	14.72750957287039
1113	3.3510829024399235e-05	14.865013096620324
1114	1.6755414512199618e-06	19.18694119150769
